symbol	company	yayk	nayk	mayk	yay	nay	may	desc
TRL.TO	Trilogy International Partners Inc	0	1	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1175092c	clojure.lang.LazySeq@3e2d71bf	Trilogy International Partners Inc., together with its subsidiaries, provides wireless voice and data communications services in New Zealand, Australia, and Bolivia. The company's services comprise postpaid and prepaid plans, including local, international long distance, and roaming services for subscribers and international visitors roaming on its networks. It also provides fixed broadband communications to residential and enterprise customers, as well as data, voice, and text on both mobile and fixed lines in New Zealand and Australia; and fixed public telephony and wireless broadband services, and in-home use based on fixed LTE in Bolivia. As of December 31, 2019, the company's services cover an aggregate population of 15.9 million users. It had a distribution network, including approximately 13 company owned stores, 209 dealers, and 8,700 other dealer points of presence in Bolivia; and a distribution network of approximately 20 company owned retail stores, 40 independent dealers, and 2,500 points of sale through national retail chains and grocery stores in New Zealand and Australia. The company also provides services through its online self-service store in New Zealand; and operates under the brand name Viva in Bolivia. Trilogy International Partners Inc. was founded in 2005 and is based in Bellevue, Washington.
FAP.TO	Aberdeen Asia-Pacific Income Invest Ltd	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@bb52c600	Aberdeen Asia-Pacific Income Investment Company Limited is a close ended fixed income mutual fund launched by Aberdeen Standard Investments (Asia) Limited. The fund is co-managed by Aberdeen Standard Investments Australia Limited and Aberdeen Asset Managers Limited. It invests in fixed income markets of the Asia-Pacific region. The fund primarily invests in long term debt securities. It benchmarks the performance of its portfolio against a composite index comprised of 25% UBS Composite Index, 20% JP Morgan Asian Credit Index, 35% iBoxx Indices, and 20% JPMorgan Government Emerging Markets Indices. Aberdeen Asia-Pacific Income Investment Company Limited was formed on June 13, 1986 and is domiciled in the United States.
EOX.TO	Euromax Resources Ltd	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@6100fc1	clojure.lang.LazySeq@1	Euromax Resources Ltd. engages in the exploration and development of mineral right interests in Macedonia. The company primarily explores for copper and gold deposits. Its flagship project is its 100% owned Ilovica-Shtuka gold-copper project located in South East Macedonia. The company was formerly known as Omax Resources Ltd. and changed its name to Euromax Resources Ltd. in 2004. Euromax Resources Ltd. was founded in 1990 and is based in Skopje, North Macedonia.
VGZ.TO	Vista Gold Corp	0	4	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@2b853b81	clojure.lang.LazySeq@af1ca97f	Vista Gold Corp., together with its subsidiaries, engages in the evaluation, acquisition, exploration, and advancement of gold exploration and development projects primarily in Australia. The company's flagship asset is its 100% owned Mt Todd gold project located in Northern Territory. Vista Gold Corp. was founded in 1983 and is headquartered in Littleton, Colorado.
SAU.TO	ST Augustine Gold and Copper Ltd	0	2	0	clojure.lang.LazySeq@1	clojure.lang.LazySeq@44d1fa1	clojure.lang.LazySeq@1	St. Augustine Gold and Copper Limited, a mineral exploration company, engages in the acquisition, exploration, and evaluation of mineral properties in the Philippines. It holds interests in the King-king copper-gold project covering an area of approximately 1,548 hectares located in the Province of Compostela Valley, Mindanao Island. The company is headquartered in Singapore.
CDV.TO	Cardinal Resources Limited	0	2	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@60183e1	clojure.lang.LazySeq@af1ca97f	Cardinal Resources Limited, together with its subsidiaries, engages in the exploration and development of mineral properties in Ghana. The company primarily explores for gold deposits. Its principal project is Namdini Gold project covering an area of 63 square kilometers located in the Bolgatanga region. Cardinal Resources Limited was incorporated in 2010 is based in West Perth, Australia.
AYM.TO	Atalaya Mining Plc	0	0	5	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@e99b210f	Atalaya Mining Plc, together with its subsidiaries, explores for and develops metal properties, primarily copper in Europe. The company holds interest in the Proyecto Riotinto project, an open-pit copper mine located in the Andalusia region of Spain. It produces copper concentrates, including silver by-products. Atalaya Mining Plc has an agreement to acquire 100% of the Masa Valverde polymetallic project located in Huelva, Spain. The company was formerly known as EMED Mining Public Limited and changed its name to Atalaya Mining Plc in October 2015. Atalaya Mining Plc was incorporated in 2004 and is based in Nicosia, Cyprus.
SLR.TO	Solitario Zinc Corp	0	1	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@b1c1aac	Solitario Zinc Corp., an exploration stage company, engages in the acquisition, exploration, and development of zinc properties in North and South America. It primarily owns a 39% interest in the Florida Canyon zinc project located in northern Peru; and a 50% interest in the Lik zinc-lead-silver property located in Northwest Alaska. The company also owns the La Promesa gold exploration project; and an 85% interest in the Chambara exploration project located in Peru. The company was formerly known as Solitario Exploration & Royalty Corp. and changed its name to Solitario Zinc Corp. in July 2017. The company was founded in 1984 and is based in Wheat Ridge, Colorado.
TLO.TO	Talon Metals Corp	0	0	2	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@f24df554	Talon Metals Corp., a mineral exploration company, explores for and develops mineral properties. It owns a 17.56% interest is the Tamarack nickel-copper-cobalt project located in Minnesota, the United States; and a 100% interest in the Trairao iron project located in Brazil. The company is headquartered in Road Town, the British Virgin Islands.
NCU.TO	Nevada Copper Corp	0	1	1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@30807f	clojure.lang.LazySeq@86da3fbe	Nevada Copper Corp. engages in the identification, acquisition, exploration, and development of mineral properties in Nevada. The company explores for copper, gold, silver, and iron ores. Its principal property is the Pumpkin Hollow property located in Nevada, United States. The company was formerly known as Astron Resources Corporation and changed its name to Nevada Copper Corp. in November 2006. Nevada Copper Corp. was incorporated in 1999 and is based in Reno, Nevada.
ORA.TO	Aura Minerals Inc	0	8	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@88841321	clojure.lang.LazySeq@e58af26b	Aura Minerals Inc., a gold and copper production company, focuses on the development and operation of gold and base metal projects in the Americas. The company's producing assets include the San Andres gold mine in Honduras; and the Ernesto/Pau-a-Pique gold mine in Brazil, as well as Aranzazu copper mine located in the state of Zacatecas, Mexico. It is also conducting an exploration program at its Sao Francisco gold mine in Brazil; and developing the Almas and MatupÃ¡ gold projects in Brazil, as well as the Tolda Fria gold project in Colombia. The company was formerly known as Aura Gold Inc. and changed its name to Aura Minerals Inc. in July 2007. Aura Minerals Inc. was incorporated in 1946 and is based in Miami, Florida.
SOLG.TO	Solgold Plc	0	2	3	clojure.lang.LazySeq@1	clojure.lang.LazySeq@60183e1	clojure.lang.LazySeq@3e2d71bf	SolGold Plc, together with its subsidiaries, engages in the exploration of mineral properties in Ecuador, Australia, and Solomon Islands. The company primarily explores for gold, copper, and silver deposits. Its flagship project is the Alpala project that covers an area of approximately 50 square kilometers located in Imbabura province, Northern Ecuador, as well as holds tenements across central and southeast Queensland, Australia and Solomon Islands. The company was formerly known as Solomon Gold plc and changed its name to SolGold plc in May 2012. SolGold Plc was incorporated in 2005 and is headquartered in Brisbane, Australia.
SCY.TO	Scandium International Mining Corp	0	0	5	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@ece5c30f	Scandium International Mining Corp., an exploration stage company, focuses on the exploration, evaluation, and development of specialty metals assets in Australia. The company explores for scandium and rare earth minerals; and other specialty metals comprising nickel, cobalt, boron, manganese, tantalum, titanium, and zirconium. It focuses on developing the Nyngan scandium project located in New South Wales, Australia. The company was formerly known as EMC Metals Corp. and changed its name to Scandium International Mining Corp. in November 2014. Scandium International Mining Corp. was founded in 2006 and is headquartered in Sparks, Nevada.
EFR.TO	Energy Fuels Inc	0	0	4	clojure.lang.LazySeq@1	clojure.lang.LazySeq@1	clojure.lang.LazySeq@3852a278	Energy Fuels Inc., together with its subsidiaries, engages in the extraction, recovery, exploration, and sale of conventional and in situ uranium recovery in the United States. The company owns and operates the Nichols Ranch project, the Jane Dough property, and the Hank project located in Wyoming; and the Alta Mesa in-situ uranium project located in Texas, as well as White Mesa Mill in Utah. It also holds interests in uranium and uranium/vanadium properties and projects in various stages of exploration, permitting, and evaluation located in Utah, Wyoming, Arizona, New Mexico, and Colorado. The company was formerly known as Volcanic Metals Exploration Inc. and changed its name to Energy Fuels Inc. in May 2006. Energy Fuels Inc. was incorporated in 1987 and is headquartered in Lakewood, Colorado.
