Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
SUTI,SUTIMCO INTL INC,Pink No Information,0.000500,-16.666700,88010216,Common Stock,USA,Wyoming
LGBS,LEGENDS BUSINESS GRP INC,Pink No Information,0.000400,-20.000000,1688181,Common Stock,USA,Nevada
EXPL,ENDURANCE EXPL GROUP,Pink No Information,0.025000,,0,Common Stock,USA,Florida
OILY,SINO AMERICAN OIL CO,Pink No Information,4.020000,,0,Common Stock,USA,Wyoming
GCHK,GREENCHEK TECHNOLOGY INC,Pink No Information,0.001300,-35.000000,559000,Common Stock,USA,California
NBCO,NEON BLOOM INC,Pink No Information,0.724700,,0,Common Stock,USA,Texas
DDDA,DIGITAL DAY AGENCY INC,Pink No Information,0.000000,,0,Common Stock,USA,Connecticut
NRTSF,NOBILIS HEALTH CORP,Pink No Information,0.001900,90.000000,225384,Foreign Ordinary Shares,USA,Texas
NOHO,NOVATION HOLDINGS INC,Pink No Information,0.000100,9900.000000,153860408,Common Stock,USA,New York
PTCP,PETROCORP INC,Pink No Information,0.010000,,0,Common Stock,USA,New York
CNHA,CONIHASSET CAP PRTNRS INC,Pink No Information,0.008000,,0,Common Stock,USA,Massachusetts
FBSE,FASTBASE INC,Pink No Information,3.000000,,9,Common Stock,USA,New York
AGSO,AGRISOLAR SOLUTIONS INC,Pink No Information,0.039500,-16.842100,154200,Common Stock,USA,Colorado
ELRA,ELRAY RESOURCES INC,Pink No Information,0.000500,0.000000,20720108,Common Stock,USA,Nevada
CWSS,CREATIVE WASTE SOLUTIONS,Pink No Information,0.049500,,0,Common Stock,USA,Florida
REHB,CHANNEL HOLDINGS INC,Pink No Information,0.430000,,0,Common Stock,USA,Florida
DIRV,DIRECTVIEW HLDGS INC,Pink No Information,0.024000,-0.414900,212649,Common Stock,USA,Florida
TURV,TWO RIVERS WTR & FARMING,Pink No Information,0.070000,10.410100,478448,Common Stock,USA,Colorado
EXLA,HELMER DIRECTIONAL DRILL,Pink No Information,0.002500,-16.666700,120000,Common Stock,USA,Idaho
WBSI,WEBSAFETY INC,Pink No Information,0.710000,-2.872800,6052,Common Stock,USA,Nevada
CALI,CHINA AUTO LOGISTICS INC,Pink No Information,0.105000,1.744200,8375,Common Stock,USA,Colorado
DYNA,DYNASTAR HOLDINGS INC,Pink No Information,0.049000,,0,Common Stock,USA,Pennsylvania
NMNX,NATIONSMARK NEXGEN,Pink No Information,0.000000,,0,Common Stock,USA,Nevada
GMTU,GREEN MOUNTAIN MERGER INC,Pink No Information,0.000000,,0,Common Stock,USA,Utah
GOSY,GECKOSYSTEMS INTL CORP,Pink No Information,0.003000,20.000000,9266438,Common Stock,USA,Georgia
GRLT,GRILLIT INC,Pink No Information,0.000400,0.000000,20247020,Common Stock,USA,Maine
AFYG,AFFINITY GOLD CORP,Pink No Information,0.027500,-8.333300,142260,Common Stock,USA,Minnesota
MEDD,MEDICAL IMAGING CORP,Pink No Information,0.007100,9.230800,134299,Common Stock,USA,Nevada
GOPG,GO-PAGE CORP,Pink No Information,0.000000,,0,Common Stock,USA,Nevada
PSFT,POWERSAFE TECH CORP,Pink No Information,0.025000,,0,Common Stock,USA,New Jersey
TSNI,TECHNISCAN INC,Pink No Information,0.005000,,0,Common Stock,USA,Utah
YIPI,YIPPY INC,Pink No Information,0.110000,5.708200,16700,Common Stock,USA,Georgia
NYXO,NYXIO TECHS CORP,Pink No Information,0.000220,-26.666700,53000,Common Stock,USA,Oregon
DKTS,TOP SHELF BRANDS HOLDINGS,Pink No Information,0.000100,,0,Common Stock,USA,Texas
CHBU,CHINA AGRI-BUSINESS INC,Pink No Information,0.004400,-29.032300,1000,Common Stock,USA,New York
NCEN,NACEL ENERGY CORP,Pink No Information,0.006000,16.504900,53180,Common Stock,USA,Florida
ERGO,ENTIA BIOSCIENCES INC,Pink No Information,0.008300,,0,Common Stock,USA,Oregon
SQTI,SOLAR QUARTZ TECHNOLOGIES,Pink No Information,0.000000,,0,Common Stock,USA,Texas
GFGU,GETFUGU INC,Pink No Information,0.001000,-32.885900,395430,Common Stock,USA,California
ARYX,ARYX THERAPEUTICS INC,Pink No Information,0.004000,-24.528300,22101,Common Stock,USA,California
GVDI,GOLDEN VALLEY DEVELOPMENT,Pink No Information,0.035000,-7.809800,170000,Common Stock,USA,Florida
AREXQ,APPROACH RESOURCES INC,Pink No Information,0.007100,-3.071700,100022,Common Stock,USA,Texas
IVDA,IVEDA SOLUTIONS INC,Pink No Information,0.460000,,0,Common Stock,USA,Arizona
TMSH,TRANSGLOBAL ASSETS INC,Pink No Information,0.009900,,0,Common Stock,USA,Wyoming
EMGE,EMERGENT HEALTH CORP,Pink No Information,0.092000,,0,Common Stock,USA,Florida
AVTD,ARTVENTIVE MEDICAL GP INC,Pink No Information,0.910000,,0,Common Stock,USA,California
PNRC,PREMIER ENERGY CORP FL,Pink No Information,0.000900,,0,Common Stock,USA,New York
GPLS,GEOPULSE EXPLORATIONS INC,Pink No Information,0.024000,0.000000,12262,Common Stock,USA,California
OMMH,OMNIMMUNE HOLDINGS INC,Pink No Information,0.018000,,0,Common Stock,USA,Texas
NHMD,NATE'S FOOD CO,Pink No Information,0.000800,33.333300,500000,Common Stock,USA,California
UCIX,UMBRA COMPANIES INC,Pink No Information,5.000000,,0,Common Stock,USA,Florida
GSRX,GSRX INDUSTRIES INC,Pink No Information,0.049000,,0,Common Stock,USA,Puerto Rico
NMOC,NEMO MOTORS CORP,Pink No Information,0.000500,,0,Common Stock,USA,California
LTMP,"ALLTEMP, INC.",Pink No Information,0.018800,-7.843100,4350,Common Stock,USA,California
BBLS,PETROLIA ENERGY CORP,Pink No Information,0.028700,,0,Common Stock,USA,Texas
AFBG,AMERICAN FBR GREEN PRODS,Pink No Information,0.100000,300.000000,50010,Common Stock,USA,Florida
PERL,PERLA GROUP INTL INC,Pink No Information,0.002400,,0,Common Stock,USA,Florida
JUHL,JUHL ENERGY INC,Pink No Information,11.250000,,0,Common Stock,USA,Minnesota
FSNJ,FIRST STATE BANK (NJ),Pink No Information,0.000800,,0,Common Stock,USA,New Jersey
PPRW,PREMIER PWR RENEWABLE ENG,Pink No Information,0.010350,,0,Common Stock,USA,California
CSOC,CADUCEUS SOFTWARE SYS CRP,Pink No Information,0.006400,-20.000000,43027914,Common Stock,USA,Rhode Island
IFXY,INFRAX SYSTEMS INC,Pink No Information,0.000400,0.000000,98838429,Common Stock,USA,Florida
JRJRQ,JRJR33 INC,Pink No Information,0.003100,-36.734700,4274,Common Stock,USA,Texas
SBDG,SMALL BUSINESS DEV GRP,Pink No Information,0.110300,-43.839100,6980,Common Stock,USA,Florida
SABB,SANTA ANA BUSINESS BK CA,Pink No Information,3.770000,,0,Common Stock,USA,California
CEXE,CIRCLE ENTERTAINMENT INC,Pink No Information,0.004500,,0,Common Stock,USA,New York
GIGL,GIGGLES N HUGS INC,Pink No Information,0.025250,20.238100,1954,Common Stock,USA,California
FDMF,FREEDOM ENERGY HLDGS INC,Pink No Information,0.000200,100.000000,2239304,Common Stock,USA,Indiana
AWGI,AMBIENT WATER CORP,Pink No Information,0.003300,-15.384600,123039750,Common Stock,USA,Washington
TRRE,TERRA ENERGY RES LTD,Pink No Information,0.015500,,0,Common Stock,USA,New York
MTST,METASTAT INC,Pink No Information,0.006000,-14.285700,100,Common Stock,USA,Massachusetts
NXTH,NXT NUTRITIONALS HLDG INC,Pink No Information,0.003780,,0,Common Stock,USA,Massachusetts
PDOS,PLATINUM STUDIOS INC,Pink No Information,0.000300,-25.000000,10100,Common Stock,USA,California
BLSP,BLUE SPHERE CORP,Pink No Information,0.000400,0.000000,361818819,Common Stock,USA,North Carolina
UBQU,UBIQUITECH SOFTWARE CORP,Pink No Information,0.000140,-6.666700,17003741,Common Stock,USA,Colorado
QTMM,QUANTUM MATERIALS CORP,Pink No Information,0.034650,-3.616100,1537202,Common Stock,USA,Texas
KALY,KALI INC,Pink No Information,0.001000,0.000000,2243993,Common Stock,USA,Texas
XCAN,YUTUDAO MARINE BTECH INC,Pink No Information,0.250000,,0,Common Stock,USA,New York
USRM,U S STEM CELL INC,Pink No Information,0.007500,7.142900,896699,Common Stock,USA,Florida
ONBI,ONE BIO CORP,Pink No Information,0.020000,,0,Common Stock,USA,Florida
PCYS,PRIMECARE SYSTEMS INC,Pink No Information,0.000300,,0,Common Stock,USA,Virginia
LAXAF,LAXAI PHARM LTD ORD,Pink No Information,0.015000,,0,Foreign Ordinary Shares,USA,Texas
POTGD,OM HOLDINGS INTL INC,Pink No Information,0.000000,,0,Common Stock,USA,Nevada
WKLN,WALKER LANE EXP INC,Pink No Information,0.060000,,0,Common Stock,USA,Colorado
RSCI,REDWOOD SCIENTIFIC TECH,Pink No Information,0.044500,-1.111100,2533,Common Stock,USA,California
GYSN,GREYSON INTERNATIONAL INC,Pink No Information,0.002000,-4.761900,9150,Common Stock,USA,Florida
MDGC,MEDIAG3 INC,Pink No Information,0.000300,0.000000,3531000,Common Stock,USA,Idaho
HLWD,ALMOST NEVER FILMS INC,Pink No Information,0.022950,-84.700000,658,Common Stock,USA,California
EQTE,EQM TECHS & ENERGY INC,Pink No Information,0.050000,,0,Common Stock,USA,Ohio
KLYG,KELYNIAM GLOBAL INC,Pink No Information,0.145000,,0,Common Stock,USA,Connecticut
SWRL,U-SWIRL INC,Pink No Information,0.040000,3.092800,7300,Common Stock,USA,Colorado
ISLV,INTERNATIONAL SILVER INC,Pink No Information,0.060000,,0,Common Stock,USA,Arizona
BYRG,BUYER GROUP INTL INC,Pink No Information,0.001800,12.500000,4309731,Common Stock,USA,Texas
OGSM,ORGANIC SALES&MRKTNG INC,Pink No Information,0.087000,,0,Common Stock,USA,Massachusetts
PMOZ,PRISMONE GROUP INC,Pink No Information,0.001200,,0,Common Stock,USA,Florida
FRMA,FIRMA HOLDINGS CORP,Pink No Information,0.037000,-7.500000,203033,Common Stock,USA,Nevada
CATV,4CABLE TV INTL INC,Pink No Information,0.001100,10.000000,56024278,Common Stock,USA,Florida
CCLX,CABLECLIX (USA) INC,Pink No Information,0.001700,0.000000,8000,Common Stock,USA,Nevada
PNLT,PANELTECH INTL HLDGS INC,Pink No Information,0.010000,,0,Common Stock,USA,Washington
CDWD,CLOUDWARD INC,Pink No Information,0.006740,,0,Common Stock,USA,Washington
HMLA,HOMELAND RES LTD NEW,Pink No Information,0.004200,-0.473900,128700,Common Stock,USA,Nevada
KHZM,MADISON AVE MEDIA INC,Pink No Information,0.000700,,0,Common Stock,USA,Florida
VGTL,VGTEL INC,Pink No Information,0.001120,-2.608700,11339467,Common Stock,USA,Texas
RGSEQ,REAL GOODS SOLAR A,Pink No Information,0.004300,-16.504900,829189,Common Stock,USA,Colorado
PTOP,PEER TO PEER NETWORK,Pink No Information,0.000800,14.285700,3277433,Common Stock,USA,Maine
MJWL,MAJIC WHEELS CORP,Pink No Information,0.001100,-8.333300,16043099,Common Stock,USA,Florida
GLTC,GELTECH SOLUTIONS INC,Pink No Information,0.016000,-3.788300,9586,Common Stock,USA,Florida
ADFS,AMERICAN DEFENSE SYS INC,Pink No Information,0.070000,16.666700,2200,Common Stock,USA,North Carolina
KLTI,KLAUSTECH INC,Pink No Information,0.007000,,0,Common Stock,USA,Texas
BEES,BEESFREE INC,Pink No Information,0.045000,12.500000,28545,Common Stock,USA,Nevada
PPII,COENZYME A INC,Pink No Information,0.900000,,0,Common Stock,USA,Washington
BROE,BARON ENERGY INC,Pink No Information,0.004500,,2,Common Stock,USA,Texas
EXRG,ECOLOGIX RESOURCE GRP,Pink No Information,0.000400,0.000000,10501,Common Stock,USA,California
SSOLD,PROPELLUS INC,Pink No Information,0.000000,,25,Common Stock,USA,California
FPMI,FLUOROPHARMA MEDICAL INC,Pink No Information,0.002300,4.545500,110000,Common Stock,USA,New Jersey
FDFT,FOODFEST INTL 2000 INC,Pink No Information,0.000300,50.000000,10478500,Common Stock,USA,California
ENZC,ENZOLYTICS INC,Pink No Information,0.066800,-7.093200,45708481,Common Stock,USA,Texas
ZRVT,ZURVITA HOLDINGS INC,Pink No Information,0.147900,,0,Common Stock,USA,Texas
UVFT,UV FLU TECHS INC,Pink No Information,0.011600,3.571400,62666,Common Stock,USA,Illinois
GTAT,GT ADVANCED TECHS NEW,Pink No Information,31.000000,,0,Common Stock,USA,New Hampshire
GROLF,PETROTARG AB ORD,Pink No Information,0.000100,,0,Foreign Ordinary Shares,USA,Texas
LINUF,LINIU TECHNOLOGY GRP ORD,Pink No Information,0.023400,-13.333300,145,Common Stock,USA,Florida
RCMH,REACH MESSAGING HLDGS INC,Pink No Information,0.000300,0.000000,7542000,Common Stock,USA,Virginia
TDCH,30DC INC,Pink No Information,0.003900,-43.478300,2900,Common Stock,USA,New York
BLPG,BLUE LINE PROTECTION GRP,Pink No Information,0.000800,14.285700,1246942,Common Stock,USA,Colorado
AMBS,AMARANTUS BIOSCIENCE HLDG,Pink No Information,0.007600,8.571400,1067714,Common Stock,USA,New York
MDTC,MEDIA TECHS INC,Pink No Information,0.014000,,0,Common Stock,USA,California
BOTY,LINGERIE FIGHTNG CHMPNSHP,Pink No Information,0.000300,50.000000,21265250,Common Stock,USA,Nevada
XRXH,XRX INTL ENTMT HLDGS GRP,Pink No Information,0.055800,,0,Common Stock,USA,Florida
TRXA,TREX ACQUISITION CORP,Pink No Information,0.210000,,0,Common Stock,USA,Florida
WDKA,PANACHE BEVERAGE INC,Pink No Information,0.004500,,0,Common Stock,USA,New York
ARMC,ASIARIM CORP,Pink No Information,2.300000,,0,Common Stock,USA,Nevada
REPO,NATIONAL ASSET RECOVERY,Pink No Information,0.013100,,0,Common Stock,USA,California
VIDA,VIDAROO CORP,Pink No Information,0.001800,,0,Common Stock,USA,Florida
KNKT,KUNEKT CORP,Pink No Information,0.002200,4.761900,7200,Common Stock,USA,Nevada
NTEK,NANOTECH ENTMT INC,Pink No Information,0.012500,30.208300,207492,Common Stock,USA,California
PCPJ,PAPERCLIP INC,Pink No Information,0.550000,,0,Common Stock,USA,New Jersey
VEGL,VEGALAB INC,Pink No Information,0.016000,,0,Common Stock,USA,Florida
TRNX,TARONIS TECHNOLOGIES INC,Pink No Information,0.026000,8.333300,969895,Common Stock,USA,Arizona
APPZ,MONSTER ARTS INC,Pink No Information,0.000100,0.000000,23899001,Common Stock,USA,Nevada
ROKR,TRUE BLUE HOLDINGS INC,Pink No Information,0.400000,,0,Common Stock,USA,California
USPS,ULTIMATE SPORTS INC,Pink No Information,0.015600,-33.617000,10000,Common Stock,USA,Indiana
CBTC,XTRA BITCOIN INC,Pink No Information,0.005100,37.837800,260016577,Common Stock,USA,Idaho
GNGR,GUNTHER GRANT INC,Pink No Information,0.001340,21.818200,2000,Common Stock,USA,Nevada
LBRG,LADYBUG RES GROUP INC,Pink No Information,0.004650,-61.250000,170,Common Stock,USA,Nevada
SNVP,SAVOY ENERGY CORP NEW,Pink No Information,0.000450,-10.000000,21901832,Common Stock,USA,Texas
SIXD,6D GLOBAL TECHNOLOGIES,Pink No Information,0.051000,2.000000,2617,Common Stock,USA,New York
TXGE,TEXAS GULF ENERGY INC,Pink No Information,0.013460,-0.296300,220600,Common Stock,USA,Texas
WLAB,WHITE LABEL LIQUID INC,Pink No Information,0.019000,-24.000000,237390,Common Stock,USA,Florida
UPIN,UNIVERSAL PWR IND CORP,Pink No Information,0.027000,30.057800,175922,Common Stock,USA,New York
SELR,STEELE OCEANIC CORP,Pink No Information,0.050000,,0,Common Stock,USA,California
CUBG,C-CUBE GENETICS INC,Pink No Information,3.000000,,0,Common Stock,USA,Delaware
AZIL,AZIEL CORPORATION,Pink No Information,0.080000,,0,Common Stock,USA,Texas
BGEM,BLUE GEM ENTERPRISE,Pink No Information,0.001740,0.000000,400,Common Stock,USA,Florida
TAPP,TAP RESOURCES INC,Pink No Information,0.360000,,0,Common Stock,USA,California
PREC,PRESTIGE CARS INTL,Pink No Information,0.016000,,0,Common Stock,USA,Florida
STAU,STAR NUTRITION INC NEW,Pink No Information,0.010000,,0,Common Stock,USA,California
SCDA,B- SCADA INC,Pink No Information,0.016100,,0,Common Stock,USA,Florida
GETH,GREEN ENVIROTECH HLDG NEW,Pink No Information,0.006500,16.071400,20712,Common Stock,USA,Washington
EFLS,EXERCISE FOR LIFE SYS INC,Pink No Information,0.001200,,0,Common Stock,USA,North Carolina
ENGT,ENERGY & TECHNOLOGY CORP,Pink No Information,0.199900,,0,Common Stock,USA,Louisiana
MTXS,MATCHES INC,Pink No Information,0.025000,-26.470600,14400,Common Stock,USA,North Carolina
XSVT,XSOVT BRANDS INC,Pink No Information,0.022000,,0,Common Stock,USA,Nevada
NEXD,NEXT DYNAMICS INC,Pink No Information,3.700000,-8.415800,554,Common Stock,USA,New York
BRNW,BRAINYBRAWN INC,Pink No Information,0.001200,0.000000,11561498,Common Stock,USA,Nevada
WEQL,WELLQUEST MED&WELLNESS,Pink No Information,0.008000,,0,Common Stock,USA,Arkansas
BTLN,BRIGHTLANE CORP,Pink No Information,0.120000,,0,Common Stock,USA,Texas
TASY,TANXIA SYSTEM INC,Pink No Information,0.550000,,0,Common Stock,USA,California
CSJT,CHANGSHENG INTL GRP LTD,Pink No Information,1.950000,-2.500000,100,Common Stock,USA,Tennessee
OMVE,OMNI VENTURES INC,Pink No Information,0.000900,,0,Common Stock,USA,Kansas
UNGS,SYLIOS CORP,Pink No Information,0.002200,15.789500,20202199,Common Stock,USA,Florida
BKEN,BAKKEN ENERGY CORP,Pink No Information,0.000200,-60.000000,20000,Common Stock,USA,Nevada
UNIV,UNIVERSAL INFOTAINMNT SYS,Pink No Information,0.050000,,0,Common Stock,USA,Arizona
MOMT,MONEYONMOBILE INC,Pink No Information,0.023000,-0.432900,200,Common Stock,USA,Texas
ABTI,ALTEROLA BIOTECH INC,Pink No Information,0.430000,,0,Common Stock,USA,California
ADTM,ADAPTIVE MEDIAS INC,Pink No Information,0.000200,0.000000,20178333,Common Stock,USA,New Jersey
PTTN,PATTEN ENE SOL GRP INC,Pink No Information,0.000500,0.000000,19179538,Common Stock,USA,Illinois
UNSS,UNIVERSAL SOLAR TECH INC,Pink No Information,0.029000,16.559500,25777,Common Stock,USA,Texas
RTSO,RTS OIL HOLDINGS INC,Pink No Information,0.550000,,0,Common Stock,USA,Utah
ICNN,INCOMING INC A,Pink No Information,0.007500,,0,Common Stock,USA,New York
FCRM,FRANKLIN CREDIT MGMT CORP,Pink No Information,0.170000,,0,Common Stock,USA,New Jersey
DEWM,DEWMAR INTL BMC INC,Pink No Information,0.000600,0.000000,14702922,Common Stock,USA,Mississippi
IPRC,IMPERIAL RESOURCES INC,Pink No Information,0.010000,-15.966400,459331,Common Stock,USA,Texas
STWC,STWC HOLDINGS INC,Pink No Information,0.001100,-8.333300,13325738,Common Stock,USA,Colorado
CGAC,CODE GREEN APPAREL,Pink No Information,0.002390,,0,Common Stock,USA,California
HHER,HER IMPORTS,Pink No Information,0.050000,,0,Common Stock,USA,Nevada
IGEX,INDO GLOBAL EXCH PTE LTD,Pink No Information,0.000200,0.000000,16465032,Common Stock,USA,Colorado
NGRC,NATIONAL GRAPHITE CRP,Pink No Information,0.036000,,0,Common Stock,USA,Arizona
MNGG,MINING GLOBAL INC,Pink No Information,0.000200,100.000000,163129998,Common Stock,USA,Arizona
MSMY,MC ENDEAVORS INC,Pink No Information,0.003600,-1.369900,64183937,Common Stock,USA,California
FCHS,FIRST CHOICE HLTHCRE INC,Pink No Information,0.095000,,0,Common Stock,USA,Florida
LEON,LEONE ASSET MGMT INC,Pink No Information,0.040000,,0,Common Stock,USA,Florida
CVCS,CHARTER CORPORATE SVCS IN,Pink No Information,1.500000,,0,Common Stock,USA,California
TKGL,TEKEGLDMPIRE INC,Pink No Information,0.100000,,0,Common Stock,USA,California
NTCXF,NATCORE TECH INC ORD,Pink No Information,0.004700,0.000000,2500,Foreign Ordinary Shares,USA,Florida
PURT,PURTHANOL RESOURCES LTD,Pink No Information,0.003500,,0,Foreign Ordinary Shares,USA,Delaware
MYRX,MYREXIS INC,Pink No Information,0.039900,4.177500,13817,Common Stock,USA,New York
IDLM,IDLE MEDIA INC,Pink No Information,0.006000,,0,Common Stock,USA,Pennsylvania
MDAV,DAVI LUXURY BRAND GRP INC,Pink No Information,0.004600,0.000000,2125,Common Stock,USA,California
HEMP,HEMP INC,Pink No Information,0.005000,-5.660400,55679689,Common Stock,USA,Nevada
LOTE,LOT78 INC,Pink No Information,0.005000,47.275400,361299,Common Stock,USA,California
WTKN,WELLTEK INC,Pink No Information,0.006100,,0,Common Stock,USA,New Jersey
YGYI,YOUNGEVITY INTL INC,Pink No Information,0.310000,1.622700,370506,Common Stock,USA,California
YGYIP,YOUNGEVITY INTL 9.75 PFD,Pink No Information,7.200000,7.462700,2048,Preferred Stock,USA,California
WRIT,WRIT MEDIA GROUP INC,Pink No Information,0.009800,-10.909100,302,Common Stock,USA,California
TEAH,WORRY FREE TEA HOUSE HLDG,Pink No Information,0.030000,,0,Common Stock,USA,California
CCOB,CENTURY COBALT CORP,Pink No Information,0.015000,15.384600,1100,Common Stock,USA,California
SENY,SAUER ENERGY INC,Pink No Information,0.008500,-5.555600,161793,Common Stock,USA,California
TAER,TARSIER LTD,Pink No Information,0.017500,16.666700,30000,Common Stock,USA,New York
WHLX,WLMG HOLDING INC,Pink No Information,0.090000,,0,Common Stock,USA,Florida
NTLK,NET TALK.COM INC,Pink No Information,0.005300,23.255800,100,Common Stock,USA,Florida
AFOM,ALL FOR ONE MEDIA CORP,Pink No Information,0.000800,0.000000,59841469,Common Stock,USA,New York
PPMT,PROFIT PLANNERS MGMT NEW,Pink No Information,0.100000,,0,Common Stock,USA,New York
EDMCQ,EDUCATION MGMT CORP,Pink No Information,0.001220,,0,Common Stock,USA,Pennsylvania
LBCC,LONG BLOCKCHAIN CORP,Pink No Information,0.098000,-2.000000,197113,Common Stock,USA,New York
WMTN,WESTMOUNTAIN GOLD,Pink No Information,1.000000,,0,Common Stock,USA,Idaho
ASKE,ALASKA PACIFIC ENERGY,Pink No Information,0.000200,0.000000,8105238,Common Stock,USA,Florida
ASPW,ARISTA POWER INC,Pink No Information,0.002620,,0,Common Stock,USA,New York
